State,District,Date,Year,Month,Avg_rainfall,Agency_name
Maharashtra,Latur,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-23,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Latur,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-09,2022,01,1.547331111,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-23,2022,01,0.096708194,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Mumbai City,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-11,2022,01,1.381189873,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-09,2022,01,0.891380038,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-10,2022,01,1.327810063,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-12,2022,01,9.362325707,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-14,2022,01,1.023958344,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-15,2022,01,7.196100509,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-23,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Nagpur,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-09,2022,01,0.078226573,IMD GRID MODEL
Maharashtra,Nanded,2022-01-10,2022,01,1.428756886,IMD GRID MODEL
Maharashtra,Nanded,2022-01-11,2022,01,1.930269085,IMD GRID MODEL
Maharashtra,Nanded,2022-01-12,2022,01,0.185142141,IMD GRID MODEL
Maharashtra,Nanded,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-15,2022,01,0.01027028,IMD GRID MODEL
Maharashtra,Nanded,2022-01-14,2022,01,2.519735649,IMD GRID MODEL
Maharashtra,Nanded,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-23,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Nanded,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-07,2022,01,1.646551533,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-08,2022,01,1.690429274,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-09,2022,01,0.071821128,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-23,2022,01,0.210019016,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Nandurbar,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-09,2022,01,0.097175269,IMD GRID MODEL
Maharashtra,Nashik,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-23,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Nashik,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-09,2022,01,0.053153932,IMD GRID MODEL
Maharashtra,Palghar,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-23,2022,01,0.002330402,IMD GRID MODEL
Maharashtra,Palghar,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Palghar,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-09,2022,01,0.044059657,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-10,2022,01,0.0000855,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-11,2022,01,0.004943509,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-12,2022,01,0.0000855,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-14,2022,01,0.950601541,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-23,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Parbhani,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-09,2022,01,0.016434042,IMD GRID MODEL
Maharashtra,Pune,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-23,2022,01,0.0006319,IMD GRID MODEL
Maharashtra,Pune,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Pune,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-09,2022,01,2.517099634,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-23,2022,01,0.032583943,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-24,2022,01,0.003316948,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Ratnagiri,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-09,2022,01,0.293983817,IMD GRID MODEL
Maharashtra,Raygad,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-23,2022,01,0.065975679,IMD GRID MODEL
Maharashtra,Raygad,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Raygad,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-09,2022,01,0.0000775,IMD GRID MODEL
Maharashtra,Sangli,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-23,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-24,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-26,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-27,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-25,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-28,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-29,2022,01,0,IMD GRID MODEL
Maharashtra,Sangli,2022-01-30,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-01,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-02,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-04,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-03,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-06,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-05,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-07,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-08,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-10,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-09,2022,01,0.055128529,IMD GRID MODEL
Maharashtra,Satara,2022-01-12,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-13,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-11,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-15,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-14,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-17,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-18,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-16,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-20,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-19,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-22,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-21,2022,01,0,IMD GRID MODEL
Maharashtra,Satara,2022-01-23,2022,01,0.01304054,IMD GRID MODEL
